2550	4
5.25894	47.2904	50.6055	388.981	1
4.34589	50.5764	52.8446	388.658	1
3.08861	53.9205	54.8007	388.827	1
1.50228	57.3315	56.4855	389.47	1
-0.198291	60.7745	58.1047	390.289	1
-2.15418	64.2855	59.5167	391.487	1
-4.62772	67.9322	60.5476	393.383	1
-7.09967	71.6091	61.6045	395.311	1
-9.85965	75.3875	62.466	397.641	1
-14.6488	79.7143	61.8326	402.594	1
299.216	0.206398	299.414	0.999994	-1
299.214	0.214771	299.42	1	-1
299.212	0.223121	299.426	0.999988	-1
81.5641	-75.9312	6.90258	373.344	1
78.9034	-72.97	7.14542	374.129	1
76.2208	-69.9989	7.39118	374.963	1
73.4974	-67.0219	7.59431	375.894	1
70.7767	-64.028	7.79815	376.862	1
68.0173	-61.0211	8.00353	377.891	1
65.2587	-57.9957	8.20975	378.957	1
62.4793	-54.9533	8.41724	380.074	1
59.6782	-51.8932	8.62609	381.243	1
56.8654	-48.8144	8.83607	382.457	1
54.0372	-45.7142	9.04635	383.721	1
51.1836	-42.5937	9.25789	385.039	1
48.3034	-39.4517	9.47108	386.413	1
45.4169	-36.286	9.68537	387.83	1
42.4972	-33.0976	9.89651	389.311	1
39.4587	-29.8949	10.0112	390.985	1
36.2092	-26.6836	9.92013	392.994	1
32.9145	-23.4404	9.80029	395.095	1
29.562	-20.1622	9.67866	397.278	1
26.1862	-16.8468	9.55599	399.519	1
25.4228	-13.3647	12.2083	397.989	1
25.8646	-9.86547	16.0938	394.779	1
26.2983	-6.4218	19.9034	391.673	1
26.0698	-3.03889	22.9905	389.591	1
25.3074	0.309281	25.5325	388.315	1
23.7504	3.64635	27.2573	388.221	1
21.81	6.99213	28.5954	388.715	1
19.1051	10.3746	29.2175	390.298	1
15.983	13.8044	29.4579	392.491	1
12.8226	17.2739	29.7005	394.754	1
11.0329	20.6828	31.2565	395.162	1
10.6446	23.9819	34.1208	393.692	1
10.1255	27.2711	36.8229	392.471	1
9.3903	30.5626	39.326	391.585	1
8.65765	33.8387	41.82	390.746	1
7.73541	37.1277	44.1167	390.222	1
6.74698	40.4166	46.3629	389.824	1
5.80768	43.6909	48.6483	389.404	1
5.05986	46.9307	51.0723	388.789	1
4.00557	50.2116	53.247	388.614	1
2.6892	53.5378	55.1858	388.837	1
0.98244	56.9405	56.8387	389.591	1
-0.735012	60.3606	58.4683	390.413	1
-2.98199	63.9038	59.7077	391.947	1
-5.49368	67.5304	60.7471	393.864	1
-8.03362	71.1915	61.8115	395.837	1
-11.0043	74.9911	62.5766	398.393	1
-17.0014	79.5882	61.0937	404.846	1
299.215	0.204925	299.416	1.00001	-1
299.212	0.213238	299.422	1	-1
299.21	0.221528	299.428	1.00001	-1
82.5647	-75.2239	6.9251	372.598	1
79.8707	-72.2957	7.1666	373.41	1
77.1535	-69.3577	7.39824	374.282	1
74.3966	-66.4129	7.6007	375.24	1
71.6217	-63.4532	7.80427	376.246	1
68.8387	-60.4778	8.00869	377.296	1
66.0327	-57.4837	8.21359	378.397	1
63.2168	-54.4724	8.41948	379.543	1
60.3784	-51.443	8.62678	380.74	1
57.5278	-48.3946	8.83521	381.984	1
54.662	-45.3245	9.04499	383.275	1
51.7705	-42.2336	9.25636	384.621	1
48.8516	-39.1211	9.46942	386.023	1
45.9123	-35.9864	9.67999	387.481	1
42.9527	-32.8266	9.89141	388.991	1
39.8601	-29.6538	9.99118	390.714	1
36.6037	-26.4668	9.92611	392.71	1
33.2543	-23.2516	9.80542	394.85	1
29.8708	-20.001	9.68346	397.056	1
26.4389	-16.7138	9.5599	399.338	1
25.4413	-13.2683	12.0287	398.103	1
25.8795	-9.79295	15.95	394.87	1
26.3076	-6.37339	19.8161	391.728	1
26.0841	-3.01447	22.9572	389.605	1
25.3074	0.309281	25.5325	388.315	1
23.7222	3.622	27.2765	388.228	1
21.7446	6.94365	28.6253	388.74	1
18.9777	10.3029	29.2351	390.376	1
15.8112	13.7092	29.4815	392.596	1
12.5948	17.1553	29.7314	394.894	1
10.9804	20.5261	31.5102	395.02	1
10.588	23.7995	34.3914	393.54	1
10.0155	27.0648	37.1114	392.344	1
9.27102	30.3298	39.6377	391.448	1
8.52036	33.5814	42.1481	390.609	1
7.55692	36.846	44.4739	390.095	1
6.55754	40.108	46.7416	389.688	1
5.62511	43.3528	49.0752	389.229	1
4.86077	46.5663	51.5385	388.598	1
3.67061	49.8406	53.6419	388.571	1
2.23353	53.1594	55.5248	388.92	1
0.475659	56.5428	57.1813	389.709	1
-1.27248	59.94	58.8318	390.538	1
-3.80134	63.5117	59.8953	392.402	1
-6.37362	67.123	60.9499	394.354	1
-8.97311	70.7686	62.0195	396.368	1
-12.9199	74.771	62.0831	400.143	1
-19.4476	79.4716	60.2745	407.223	1
299.213	0.20343	299.417	0.999993	-1
299.211	0.211682	299.423	1	-1
299.209	0.219911	299.429	0.999987	-1
83.5635	-74.5064	6.96585	371.84	1
80.8109	-71.6163	7.18672	372.71	1
78.0605	-68.7144	7.40249	373.62	1
75.2696	-65.8019	7.60354	374.606	1
72.4601	-62.8742	7.80575	375.64	1
69.6422	-59.9305	8.00887	376.716	1
66.8013	-56.9676	8.21345	377.844	1
63.95	-53.9873	8.41905	379.017	1
61.0757	-50.9886	8.62608	380.241	1
58.1885	-47.9706	8.83428	381.512	1
55.2742	-44.9305	9.04416	382.838	1
52.3447	-41.8696	9.25536	384.212	1
49.3958	-38.7872	9.46441	385.639	1
46.4056	-35.6818	9.67486	387.133	1
43.4063	-32.5511	9.88652	388.672	1
40.2712	-29.4085	9.97072	390.437	1
36.9742	-26.2484	9.93152	392.443	1
33.5946	-23.0612	9.81053	394.606	1
30.1552	-19.8386	9.68769	396.851	1
26.6905	-16.5784	9.56376	399.157	1
25.4606	-13.1708	11.8247	398.234	1
25.8942	-9.71932	15.8181	394.953	1
26.3173	-6.32424	19.7173	391.792	1
26.0985	-2.98961	22.9238	389.618	1
25.3074	0.309281	25.5325	388.315	1
23.694	3.59722	27.2958	388.234	1
21.6791	6.89438	28.6552	388.765	1
18.8503	10.2301	29.2527	390.453	1
15.6281	13.6131	29.5063	392.708	1
12.3663	17.0355	29.7624	395.034	1
10.9315	20.368	31.7437	394.888	1
10.5277	23.6138	34.6814	393.377	1
9.91153	26.8565	37.3823	392.225	1
9.15141	30.095	39.95	391.311	1
8.35981	33.322	42.4777	390.49	1
7.38249	36.56	44.8225	389.971	1
6.36411	39.7959	47.1284	389.551	1
5.44209	43.0121	49.5029	389.054	1
4.65945	46.1976	52.0021	388.411	1
3.34102	49.4633	54.0291	388.529	1
1.75656	52.7788	55.8466	389.032	1
-0.0318098	56.1388	57.5238	389.827	1
-2.02315	59.5547	59.0258	390.939	1
-4.62322	63.112	60.0829	392.86	1
-7.24517	66.7044	61.1493	394.84	1
-9.89919	70.333	62.2281	396.888	1
-14.8602	74.5427	61.5796	401.918	1
299.214	0.1937	299.413	1	-1
299.212	0.201912	299.419	0.999993	-1
299.209	0.210103	299.425	1	-1
299.207	0.21827	299.431	0.999987	-1
84.5166	-73.7941	6.96519	371.144	1
81.7444	-70.9362	7.1988	372.021	1
78.9428	-68.069	7.40455	372.977	1
76.1186	-65.1886	7.6052	373.988	1
73.2867	-62.2928	7.80672	375.042	1
70.4322	-59.3782	8.00965	376.146	1
67.5589	-56.449	8.21374	377.299	1
64.6722	-53.4997	8.41904	378.498	1
61.762	-50.5317	8.6258	379.75	1
58.8364	-47.5423	8.83388	381.048	1
55.8868	-44.5344	9.04342	382.401	1
52.9163	-41.504	9.25066	383.807	1
49.9172	-38.4512	9.4595	385.271	1
46.9095	-35.3739	9.6695	386.779	1
43.8563	-32.2743	9.8768	388.359	1
40.6591	-29.1616	9.9502	390.176	1
37.3676	-26.0264	9.93741	392.16	1
33.9221	-22.8687	9.81533	394.37	1
30.4394	-19.6742	9.69189	396.647	1
26.9302	-16.442	9.56733	398.984	1
25.4796	-13.0714	11.6454	398.347	1
25.9095	-9.64488	15.674	395.044	1
26.3268	-6.27435	19.6303	391.846	1
26.1129	-2.96442	22.8905	389.631	1
25.3074	0.309281	25.5325	388.315	1
23.6657	3.57213	27.315	388.24	1
21.6136	6.84447	28.6851	388.79	1
18.7229	10.1562	29.2704	390.531	1
15.4562	13.5149	29.53	392.813	1
12.149	16.9133	29.7922	395.166	1
10.8826	20.2079	31.977	394.758	1
10.471	23.4264	34.9515	393.226	1
9.80146	26.6447	37.6702	392.1	1
9.03209	29.8561	40.2609	391.175	1
8.20677	33.0597	42.7912	390.375	1
7.20761	36.2718	45.1719	389.847	1
6.17424	39.4809	47.5076	389.416	1
5.25606	42.6657	49.9376	388.877	1
4.3513	45.8409	52.3638	388.373	1
2.96492	49.0885	54.3896	388.541	1
1.27897	52.3921	56.1684	389.144	1
-0.52622	55.7281	57.8559	389.943	1
-2.7985	59.1662	59.2016	391.371	1
-5.43651	62.7022	60.2671	393.313	1
-8.1083	66.2758	61.3455	395.322	1
-10.9334	69.9153	62.3352	397.558	1
-17.0535	74.3595	60.8814	404.017	1
299.213	0.192223	299.414	1	-1
299.21	0.200373	299.42	1.00001	-1
299.208	0.208501	299.426	1	-1
299.206	0.216606	299.433	1.00001	-1
85.4708	-73.0747	6.98228	370.435	1
82.6686	-70.2492	7.20666	371.343	1
79.8223	-67.4183	7.40692	372.336	1
76.9848	-64.5677	7.6067	373.361	1
74.1084	-61.7038	7.80814	374.447	1
71.2224	-58.8234	8.01053	375.576	1
68.3123	-55.9233	8.21444	376.757	1
65.3905	-53.0053	8.41942	377.982	1
62.4447	-50.0683	8.62588	379.26	1
59.4838	-47.1118	8.83236	380.587	1
56.4925	-44.1331	9.03826	381.972	1
53.4749	-41.1345	9.24574	383.412	1
50.4376	-38.1117	9.45474	384.903	1
47.3912	-35.064	9.66495	386.439	1
44.2854	-31.9953	9.84597	388.076	1
41.0527	-28.9109	9.92467	389.914	1
37.7269	-25.8038	9.93156	391.909	1
34.2606	-22.6729	9.82033	394.127	1
30.7471	-19.507	9.69658	396.426	1
27.1697	-16.3038	9.57087	398.812	1
25.4988	-12.9703	11.4661	398.461	1
25.9245	-9.56908	15.5423	395.127	1
26.3364	-6.2237	19.5433	391.901	1
26.1273	-2.93896	22.8573	389.645	1
25.3074	0.309281	25.5325	388.315	1
23.6375	3.54662	27.3342	388.247	1
21.5481	6.79377	28.715	388.815	1
18.5955	10.0812	29.2881	390.609	1
15.2737	13.4152	29.5549	392.924	1
11.9317	16.7891	29.8221	395.299	1
10.8319	20.0449	32.2197	394.622	1
10.4143	23.2367	35.2212	393.075	1
9.69745	26.4308	37.9406	391.981	1
8.91562	29.6149	40.5635	391.043	1
8.04631	32.7934	43.1203	390.256	1
7.03326	35.9782	45.5199	389.723	1
5.98496	39.1601	47.8853	389.282	1
5.07637	42.3159	50.3553	388.707	1
4.04768	45.4803	52.7193	388.335	1
2.5835	48.7111	54.7242	388.574	1
0.814485	51.9993	56.4796	389.253	1
